id,name,team,1,2,3,4,5,total
639,Toby Alderweireld,Tottenham,0.0,-,-,-,0.0,0.0
772,Moussa Sissoko,Tottenham,0.0,-,-,0.0,0.0,0.0
971,Harry Winks,Tottenham,0.0,0.0,0.0,-,0.0,0.0
703,Fikayo Tomori,Chelsea,-,0.0,-,-,-,0.0
688,Ruben Loftus-Cheek,Chelsea,0.0,-,-,-,-,0.0
510,Joel Ward,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
489,James Milner,Liverpool,-,0.0,0.0,0.0,-,0.0
8780,Joël Veltman,Brighton,-,-,-,0.0,-,0.0
5545,Wilfred Ndidi,Leicester,0.0,0.0,-,-,-,0.0
573,Odion Ighalo,Manchester United,0.0,-,-,-,-,0.0
1208,Felipe Anderson,West Ham,0.0,0.0,-,-,-,0.0
807,Jonny Evans,Leicester,-,-,0.0,0.0,0.0,0.0
759,Daniel Amartey,Leicester,-,-,0.0,0.0,-,0.0
753,Marc Albrighton,Leicester,0.0,0.0,-,-,-,0.0
1663,Johann Berg Gudmundsson,Burnley,-,-,0.0,-,-,0.0
5552,Nick Pope,Burnley,0.0,0.0,0.0,-,-,0.0
6756,Dwight McNeil,Burnley,0.0,0.0,0.0,-,-,0.0
749,Christian Fuchs,Leicester,-,-,0.0,-,-,0.0
748,Wes Morgan,Leicester,-,0.0,-,-,-,0.0
745,Kasper Schmeichel,Leicester,0.0,0.0,0.0,0.0,0.0,0.0
2385,Mat Ryan,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
8224,William Smallbone,Southampton,0.0,0.0,-,-,-,0.0
6736,Ibrahima Diallo,Southampton,-,-,-,-,0.0,0.0
6504,Michael Obafemi,Southampton,-,-,0.0,-,-,0.0
546,David de Gea,Manchester United,0.0,0.0,0.0,0.0,-,0.0
6162,Cengiz Ünder,Leicester,-,-,-,0.0,-,0.0
527,Adrián,Liverpool,-,-,-,0.0,0.0,0.0
6418,Hamza Choudhury,Leicester,-,-,-,0.0,0.0,0.0
8905,Conor Townsend,West Bromwich Albion,-,-,0.0,0.0,-,0.0
987,Joseph Gomez,Liverpool,0.0,-,0.0,0.0,0.0,0.0
1257,Alisson,Liverpool,0.0,0.0,0.0,-,-,0.0
6665,Curtis Jones,Liverpool,0.0,-,-,0.0,-,0.0
5562,Rekeem Harper,West Bromwich Albion,0.0,-,-,-,-,0.0
4490,Semi Ajayi,West Bromwich Albion,0.0,0.0,0.0,0.0,-,0.0
1013,Sam Field,West Bromwich Albion,-,0.0,0.0,0.0,-,0.0
314,Ilkay Gündogan,Manchester City,-,-,-,0.0,-,0.0
586,John Stones,Manchester City,0.0,-,-,-,-,0.0
978,Sam Johnstone,West Bromwich Albion,0.0,0.0,0.0,0.0,-,0.0
2379,João Cancelo,Manchester City,-,-,-,0.0,-,0.0
545,Kieran Gibbs,West Bromwich Albion,0.0,0.0,-,-,-,0.0
6054,Ederson,Manchester City,0.0,0.0,0.0,0.0,-,0.0
7589,Wesley Fofana,Leicester,-,-,-,-,0.0,0.0
8045,Eric Garcia,Manchester City,-,0.0,-,-,-,0.0
8919,Leif Davis,Leeds,-,-,-,0.0,-,0.0
